station_id,station_name,station_lat,station_long,ride_year,total_rides
3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,2016,1843
3054,Greene Ave & Throop Ave,40.6894932,-73.942061,2015,1146
3054,Greene Ave & Throop Ave,40.6894932,-73.942061,2016,2223
3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,2015,874
3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,2016,2964
3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,2015,845
3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,2016,2338
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,2015,983
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,2016,3008
3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,2015,1060
3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,2016,2868
3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,2015,505
3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,2016,1294
3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,2015,1116
3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,2016,2543
3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,2015,533
3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,2016,1327
3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,2015,1173
3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,2016,2966
3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,2015,636
3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,2016,1787
3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,2015,2095
3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,2016,6236
3065,Union Ave & Wallabout St,40.70029511,-73.95032283,2015,835
3065,Union Ave & Wallabout St,40.70029511,-73.95032283,2016,2051
3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,2015,934
3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,2016,2861
3067,Broadway & Whipple St,40.7016657,-73.9437303,2015,1225
3067,Broadway & Whipple St,40.7016657,-73.9437303,2016,3118
3068,Humboldt St & Varet St,40.7031724,-73.940636,2015,1263
3068,Humboldt St & Varet St,40.7031724,-73.940636,2016,3745
3069,Lorimer St & Broadway,40.70411791,-73.94818595,2015,1060
3069,Lorimer St & Broadway,40.70411791,-73.94818595,2016,2349
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,2015,809
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,2016,2357
3071,Boerum St & Broadway,40.70538077,-73.94976519,2015,1407
3071,Boerum St & Broadway,40.70538077,-73.94976519,2016,3001
3072,Leonard St & Boerum St,40.70583339,-73.94644578,2015,1009
3072,Leonard St & Boerum St,40.70583339,-73.94644578,2016,2685
3073,Division Ave & Hooper St,40.70691254,-73.95441667,2015,1408
3073,Division Ave & Hooper St,40.70691254,-73.95441667,2016,3464
3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,2015,3101
3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,2016,8192
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,2015,888
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,2016,1626
3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,2015,1397
3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,2016,3619
3077,Stagg St & Union Ave,40.70877084,-73.95095259,2015,2027
3077,Stagg St & Union Ave,40.70877084,-73.95095259,2016,6363
3078,Broadway & Roebling St,40.70925562,-73.95982218,2015,763
3078,Broadway & Roebling St,40.70925562,-73.95982218,2016,7868
3080,S 4 St & Rodney St,40.70934,-73.95608,2015,985
3080,S 4 St & Rodney St,40.70934,-73.95608,2016,4467
3081,Graham Ave & Grand St,40.711863,-73.944024,2015,1789
3081,Graham Ave & Grand St,40.711863,-73.944024,2016,4147
3082,Hope St & Union Ave,40.71167351,-73.95141312,2015,1776
3082,Hope St & Union Ave,40.71167351,-73.95141312,2016,7531
3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,2015,2060
3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,2016,4392
3085,Roebling St & N 4 St,40.71469,-73.95739,2015,1732
3085,Roebling St & N 4 St,40.71469,-73.95739,2016,5763
3086,Graham Ave & Conselyea St,40.715143,-73.944507,2015,3603
3086,Graham Ave & Conselyea St,40.715143,-73.944507,2016,9416
3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,2015,3687
3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,2016,9442
3088,Union Ave & Jackson St,40.7160751,-73.952029,2015,1955
3088,Union Ave & Jackson St,40.7160751,-73.952029,2016,4485
3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,2015,7994
3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,2016,18349
3091,Frost St & Meeker St,40.71764,-73.94882,2015,1555
3091,Frost St & Meeker St,40.71764,-73.94882,2016,3114
3092,Berry St & N 8 St,40.7190095,-73.95852515,2015,4955
3092,Berry St & N 8 St,40.7190095,-73.95852515,2016,13143
3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,2015,7988
3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,2016,22032
3094,Graham Ave & Withers St,40.7169811,-73.94485918,2015,1580
3094,Graham Ave & Withers St,40.7169811,-73.94485918,2016,4025
3095,Graham Ave & Herbert St,40.71929301,-73.94500379,2015,1215
3095,Graham Ave & Herbert St,40.71929301,-73.94500379,2016,3515
3096,Union Ave & N 12 St,40.71924,-73.95242,2015,744
3096,Union Ave & N 12 St,40.71924,-73.95242,2016,8584
3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,2016,5421
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,2015,3527
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,2016,7708
3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,2015,3059
3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,2016,6005
3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,2015,3542
3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,2016,7141
3105,N 15 St & Wythe Ave,40.724055,-73.955736,2015,931
3105,N 15 St & Wythe Ave,40.724055,-73.955736,2016,3014
3106,Driggs Ave & N Henry St,40.72325,-73.94308,2015,3615
3106,Driggs Ave & N Henry St,40.72325,-73.94308,2016,7778
3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,2015,5525
3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,2016,14891
3108,Nassau Ave & Russell St,40.72557,-73.94434,2015,4633
3108,Nassau Ave & Russell St,40.72557,-73.94434,2016,9793
3109,Banker St & Meserole Ave,40.72606,-73.95621,2015,2313
3109,Banker St & Meserole Ave,40.72606,-73.95621,2016,7204
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,2015,3379
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,2016,9031
3112,Milton St & Franklin St,40.72906,-73.95779,2015,4334
3112,Milton St & Franklin St,40.72906,-73.95779,2016,14555
3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,2015,3455
3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,2016,8661
3115,India St & Manhattan Ave,40.73232194,-73.9550858,2015,3269
3115,India St & Manhattan Ave,40.73232194,-73.9550858,2016,7509
3116,Huron St & Franklin St,40.73266,-73.95826,2015,1207
3116,Huron St & Franklin St,40.73266,-73.95826,2016,8463
3117,Franklin St & Dupont St,40.73564,-73.95866,2015,2274
3117,Franklin St & Dupont St,40.73564,-73.95866,2016,5431
3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,2015,2723
3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,2016,6355
3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,2015,6190
3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,2016,15081
3120,Center Blvd & Borden Ave,40.74161,-73.96044,2015,146
3120,Center Blvd & Borden Ave,40.74161,-73.96044,2016,3625
3120,Center Blvd & Borden Ave,40.74161,-73.96044,2015,1702
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,2015,1640
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,2016,3102
3122,48 Ave & 5 St,40.744363287066875,-73.9558732509613,2015,790
3122,48 Ave & 5 St,40.744363287066875,-73.9558732509613,2016,4131
3123,31 St & Thomson Ave,40.74469738,-73.93540375,2015,814
3123,31 St & Thomson Ave,40.74469738,-73.93540375,2016,1440
3124,46 Ave & 5 St,40.74731,-73.95451,2015,4936
3124,46 Ave & 5 St,40.74731,-73.95451,2016,9149
3125,45 Rd & 11 St,40.74708586,-73.94977234,2015,2325
3125,45 Rd & 11 St,40.74708586,-73.94977234,2016,6120
3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,2015,3141
3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,2016,6657
3127,9 St & 44 Rd,40.74966,-73.9521,2015,1074
3127,9 St & 44 Rd,40.74966,-73.9521,2016,2043
3128,21 St & 43 Ave,40.75052534,-73.94594845,2015,554
3128,21 St & 43 Ave,40.75052534,-73.94594845,2016,1594
3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,2015,5299
3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,2016,12747
3130,21 St & Queens Plaza North,40.75325964,-73.94335788,2015,306
3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,2016,5451
3132,E 59 St & Madison Ave,40.76350532,-73.97109243,2015,6331
3132,E 59 St & Madison Ave,40.76350532,-73.97109243,2016,15696
3134,3 Ave & E 62 St,40.76312584,-73.96526895,2015,7138
3134,3 Ave & E 62 St,40.76312584,-73.96526895,2016,12778
3135,E 75 St & 3 Ave,40.77112927,-73.95772297,2015,6960
3135,E 75 St & 3 Ave,40.77112927,-73.95772297,2016,14630
3136,5 Ave & E 63 St,40.76650452,-73.97147595,2015,6558
3136,5 Ave & E 63 St,40.76650452,-73.97147595,2016,6643
3137,5 Ave & E 73 St,40.77282817,-73.96685276,2015,7842
3137,5 Ave & E 73 St,40.77282817,-73.96685276,2016,33606
3139,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,2015,2827
3139,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,2016,13372
3139,E 72 St & Park Ave,40.77122923,-73.96432627,2015,3656
3140,1 Ave & E 78 St,40.77140426,-73.9535166,2015,9427
3140,1 Ave & E 78 St,40.77140426,-73.9535166,2016,24276
3141,1 Ave & E 68 St,40.76500525,-73.95818491,2015,16650
3141,1 Ave & E 68 St,40.76500525,-73.95818491,2016,41536
3142,1 Ave & E 62 St,40.7612274,-73.96094022,2015,9836
3142,1 Ave & E 62 St,40.7612274,-73.96094022,2016,23614
3143,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,2015,8261
3143,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,2016,32986
3144,E 81 St & Park Ave,40.77677702,-73.9590097,2015,3907
3144,E 81 St & Park Ave,40.77677702,-73.9590097,2016,6003
3145,E 84 St & Park Ave,40.77862688,-73.95772073,2015,9064
3145,E 84 St & Park Ave,40.77862688,-73.95772073,2016,23029
3146,E 81 St & 3 Ave,40.77573034,-73.9567526,2015,3828
3146,E 81 St & 3 Ave,40.77573034,-73.9567526,2016,10294
3147,E 85 St & 3 Ave,40.77801203,-73.95407149,2015,8301
3147,E 85 St & 3 Ave,40.77801203,-73.95407149,2016,26994
3148,E 84 St & 1 Ave,40.77565541,-73.95068615,2015,4958
3148,E 84 St & 1 Ave,40.77565541,-73.95068615,2016,14080
3150,E 85 St & York Ave,40.77536905,-73.94803392,2015,6204
3150,E 85 St & York Ave,40.77536905,-73.94803392,2016,13357
3151,E 81 St & York Ave,40.7728384,-73.94989233,2015,1698
3151,E 81 St & York Ave,40.7728384,-73.94989233,2016,11937
3152,3 Ave & E 71 St,40.76873687,-73.96119945,2016,3919
3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,2015,3273
3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,2016,15810
3156,E 72 St & York Ave,40.76663814,-73.95348296,2015,10433
3156,E 72 St & York Ave,40.76663814,-73.95348296,2016,25574
3157,East End Ave & E 86 St,40.77518615,-73.94446054,2015,1659
3157,East End Ave & E 86 St,40.77518615,-73.94446054,2016,7388
3158,W 63 St & Broadway,40.77163851,-73.98261428,2015,10168
3158,W 63 St & Broadway,40.77163851,-73.98261428,2016,22714
3159,W 67 St & Broadway,40.77492513,-73.98266566,2015,9424
3159,W 67 St & Broadway,40.77492513,-73.98266566,2016,20930
3160,Central Park West & W 76 St,40.77896784,-73.97374737,2015,6581
3160,Central Park West & W 76 St,40.77896784,-73.97374737,2016,20002
3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,2015,3651
3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,2016,14241
3162,W 78 St & Broadway,40.78339981,-73.98093133,2015,3417
3162,W 78 St & Broadway,40.78339981,-73.98093133,2016,13935
3163,Central Park West & W 68 St,40.7734066,-73.97782542,2015,7095
3163,Central Park West & W 68 St,40.7734066,-73.97782542,2016,26214
3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,2015,10668
3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,2016,26097
3165,Central Park West & W 72 St,40.77575319,-73.97603963,2015,4579
3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,2015,6592
3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,2016,31396
3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,2015,4553
3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,2016,15415
3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,2015,7733
3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,2016,27857
3168,Central Park West & W 85 St,40.78472675,-73.96961715,2015,8328
3168,Central Park West & W 85 St,40.78472675,-73.96961715,2016,33375
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,2015,6226
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,2016,15772
3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,2015,8656
3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,2016,16222
3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,2015,3493
3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,2016,15784
3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,2015,5336
3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,2016,10336
3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,2015,4171
3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,2016,20879
3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,2015,8678
3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,2016,19459
3176,W 64 St & West End Ave,40.77452835,-73.98753759,2015,5956
3176,W 64 St & West End Ave,40.77452835,-73.98753759,2016,13704
3177,W 84 St & Broadway,40.7867947,-73.977112,2015,9578
3177,W 84 St & Broadway,40.7867947,-73.977112,2016,22773
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,2015,4861
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,2016,13257
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,2015,502
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,2016,1596
3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,2015,3261
3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,2016,7379
3182,Yankee Ferry Terminal,40.686931,-74.016966,2015,1181
3182,Yankee Ferry Terminal,40.686931,-74.016966,2016,6463
3221,47 Ave & 31 St,40.743,-73.93561,2015,605
3221,47 Ave & 31 St,40.743,-73.93561,2016,2123
3223,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727,2015,7792
3223,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727,2016,17731
3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,2015,11553
3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,2016,36843
3226,W 82 St & Central Park West,40.78275,-73.97137,2015,3545
3226,W 82 St & Central Park West,40.78275,-73.97137,2016,13807
3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,2015,5918
3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,2016,12617
3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,2015,929
3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,2016,4586
3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,2015,7080
3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,2016,27594
3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,2015,5381
3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,2016,15833
3236,PABT Valet,40.75898481399634,-73.99379968643188,2015,3894
3236,PABT Valet,40.75898481399634,-73.99379968643188,2016,2235
3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,2016,27369
3238,E 80 St & 2 Ave,40.77391390238118,-73.9543953537941,2015,411
3238,E 80 St & 2 Ave,40.77391390238118,-73.9543953537941,2016,8991
3241,Monroe St & Tompkins Ave,40.686203,-73.944694,2015,13
3241,Monroe St & Tompkins Ave,40.686203,-73.944694,2016,2976
3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,2015,14
3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,2016,10173
3243,E 58 St & 1 Ave,40.75892386377695,-73.96226227283478,2016,8488
3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,2016,25033
3249,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,2016,1589
3254,Soissons Landing,40.69231660719192,-74.01486575603485,2016,5844
3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,2016,29217
3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,2016,20129
3258,W 27 St & 10 Ave,40.75018156325683,-74.00218427181244,2016,8512
3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,2016,10694
3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,2016,15187
3263,Cooper Square & E 7 St,40.72923649910006,-73.99086803197861,2016,28287
3282,5 Ave & E 88 St,40.78307,-73.95939,2016,9261
3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,2016,1187
3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,2016,1792
3285,W 87 St  & Amsterdam Ave,40.78839,-73.9747,2016,3269
3286,E 89 St & 3 Ave,40.7806284,-73.9521667,2016,3213
3288,E 88 St & 1 Ave,40.778301,-73.9488134,2016,3166
3289,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,2016,2404
3290,E 89 St & York Ave,40.7779453,-73.946041,2016,2220
3292,5 Ave & E 93 St,40.7857851,-73.957481,2016,3555
3293,W 92 St & Broadway,40.7921,-73.9739,2016,1362
3294,E 91 St & Park Ave,40.7835016,-73.955327,2016,2046
3295,Central Park W & W 96 St,40.79127,-73.964839,2016,5766
3297,6 St & 7 Ave,40.6686627,-73.97988067,2016,738
3298,Warren St & Court St,40.686371,-73.99383324,2016,1200
3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,2016,1276
3301,Columbus Ave & W 95 St,40.7919557,-73.968087,2016,3811
3302,Columbus Ave & W 103 St,40.7969347,-73.9643412291,2016,448
3303,Butler St & Court St,40.6849894,-73.99440329,2016,913
3304,6 Ave & 9 St,40.668127,-73.98377641,2016,1036
3305,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,2016,3190
3306,10 St & 7 Ave,40.6662078,-73.98199886,2016,1040
3307,West End Ave & W 94 St,40.7941654,-73.974124,2016,2686
3308,Kane St & Clinton St,40.6861758,-73.99645295,2016,888
3309,E 97 St & 3 Ave,40.7859201,-73.94860294,2016,798
3310,14 St & 7 Ave,40.663779,-73.98396846,2016,1177
3311,Columbia St & Kane St,40.68763155,-74.0016256,2016,992
3312,1 Ave & E 94 St,40.7817212,-73.94594,2016,2573
3313,6 Ave & 12 St,40.6663181,-73.9854617,2016,584
3314,W 95 St & Broadway,40.7937704,-73.971888,2016,4249
3315,Henry St & Degraw St,40.6847514,-73.99917254,2016,1343
3316,W 104 St & Amsterdam Ave,40.7989937,-73.9662173778,2016,1461
3317,10 St & 5 Ave,40.6686273,-73.98700053,2016,616
3319,14 St & 5 Ave,40.666287,-73.98895053,2016,813
3320,Central Park West & W 100 St,40.793393,-73.9635556,2016,2181
3321,Clinton St & Union St,40.6831164,-73.99785267,2016,1123
3322,12 St & 4 Ave,40.668603,-73.9904394,2016,561
3323,W 106 St & Central Park West,40.7981856,-73.9605909006,2016,3964
3324,3 Ave & 14 St,40.6685455,-73.99333264,2016,290
3325,E 95 St & 3 Ave,40.7849032,-73.950503,2016,1986
3326,Clinton St & Centre St,40.67434,-74.00194698,2016,99
3327,3 Ave & E 100 St,40.7877214,-73.94728331,2016,530
3328,W 100 St & Manhattan Ave,40.795,-73.9645,2016,466
3329,Degraw St & Smith St,40.6829151,-73.99318208,2016,982
3330,Henry St & Bay St,40.6725058,-74.00494695,2016,254
3331,Riverside Dr & W 104 St,40.8013434,-73.9711457439,2016,2266
3332,Degraw St & Hoyt St,40.681990442707026,-73.99079024791718,2016,4
3333,Columbia St & Lorraine St,40.6747055,-74.0075572,2016,163
3335,Union St & 4 Ave,40.6772744,-73.98282002,2016,1342
3336,E 97 St & Madison Ave,40.787801,-73.953559,2016,2951
3338,2 Ave & E 99 St,40.7862586,-73.94552579,2016,129
3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,2016,888
3340,Wolcott St & Dwight St,40.6753274,-74.0100698,2016,213
3341,Central Park West & W 102 St,40.795346,-73.96186,2016,2760
3342,Pioneer St & Richards St,40.6777748,-74.0094613,2016,123
3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,2016,1315
3344,Pioneer St & Van Brunt St,40.679043,-74.011169,2016,355
3345,Madison Ave & E 99 St,40.78948541553215,-73.95242929458618,2016,1477
3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,2016,696
3348,Coffey St & Conover St,40.677236,-74.015665,2016,151
3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,2016,1170
3350,W 100 St & Broadway,40.7973721,-73.97041192,2016,3030
3351,E 102 St & 1 Ave,40.7869946,-73.94164802,2016,1590
3353,Reed St & Van Brunt St,40.6747844,-74.01612847,2016,1000
3354,3 St & Prospect Park West,40.668132,-73.97363831,2016,1088
3355,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115,2016,681
3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,2016,466
3357,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472,2016,2288
3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,2016,236
3359,E 68 St & Madison Ave,40.7691572,-73.96703464,2016,693
3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,2016,1000
3361,Carroll St & 6 Ave,40.6740886,-73.9787282,2016,1381
3362,Madison Ave & E 82 St,40.7781314,-73.96069399,2016,33
3363,E 102 St & Park Ave,40.7904828,-73.95033068,2016,630
3364,Carroll St & 5 Ave,40.6751622,-73.9814832,2016,1113
3365,3 St & 7 Ave,40.6703837,-73.97839676,2016,927
3366,West End Ave & W 107 St,40.8021174,-73.9681805305,2016,1428
3367,5 Ave & E 103 St,40.7922553,-73.95249933,2016,2572
3368,5 Ave & 3 St,40.6728155,-73.98352355,2016,2054
3370,78 St & 2 Ave,40.7727966,-73.95577801,2016,659
3372,E 74 St & 1 Ave,40.7689738,-73.95482273,2016,508
3373,3 St & 3 Ave,40.6750705,-73.98775226,2016,1385
3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,2016,4740
3375,3 Ave & E 72 St,40.7699426,-73.96060712,2016,30
3376,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,2016,8
3377,Carroll St & Bond St,40.6786115,-73.99037292,2016,692
3378,E 76 St & Park Ave,40.773763,-73.96222088,2016,1055
3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,2016,978
3381,3 St & Hoyt St,40.6777287,-73.99364123,2016,534
3382,Carroll St & Smith St,40.680611,-73.99475825,2016,1381
3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,2016,3795
3384,Smith St & 3 St,40.6787242,-73.99599099,2016,583
3386,1 Pl & Clinton St,40.6809591,-73.99905709,2016,568
3387,E 106 St & Madison Ave,40.7934337,-73.94945003,2016,657
3388,President St & Henry St,40.6828003,-73.99990419,2016,693
3389,Carroll St & Columbia St,40.6830456,-74.00348559,2016,894
3390,E 109 St & 3 Ave,40.79329668,-73.9432083,2016,1124
3391,E 106 St & 1 Ave,40.7892529,-73.93956237,2016,771
3392,Commerce St & Van Brunt St,40.6812117,-74.00860912,2016,593
3393,Richards St & Delavan St,40.6794327,-74.00785041,2016,239
3394,Columbia St & W 9 St,40.6769993,-74.00647134,2016,63
3395,Henry St & W 9 St,40.6763744,-74.00324957,2016,163
3396,Clinton St & 4 Place,40.6783563,-74.00014502,2016,1018
3397,Court St & Nelson St,40.6763947,-73.99869893,2016,750
3398,Smith St & 9 St,40.6746957,-73.99785768,2016,778
3399,7 St & 3 Ave,40.67260298150126,-73.98983001708984,2016,87
3400,E 110 St & Madison Ave,40.7961535,-73.94782145,2016,2093
3401,2 Ave & 9 St,40.6724811,-73.99331394,2016,445
3402,Court St & State St,40.6902375,-73.99203074,2016,1667
3403,4 Ave & 9 St,40.6705135,-73.98876585,2016,823
3404,7 St & 5 Ave,40.6704922,-73.98541675,2016,851
3405,5 St & 6 Ave,40.6704836,-73.98208968,2016,619
3408,Congress St & Clinton St,40.6881529,-73.99520919,2016,1639
3409,Bergen St & Smith St,40.6867443,-73.99063168,2016,756
3410,Dean St & Hoyt St,40.6864442,-73.98759104,2016,846
3411,Bond St & Bergen St,40.6849668,-73.98620772,2016,1074
3412,Pacific St & Nevins St,40.6853761,-73.98302136,2016,339
3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555,2016,635
3414,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,2016,289
3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,2016,1264
3416,7 Ave & Park Pl,40.6776147,-73.97324283,2016,2587
3417,Baltic St & 5 Ave,40.6795766,-73.97854971,2016,1279
3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,2016,1645
3419,Douglass St & 4 Ave,40.6792788,-73.98154004,2016,1076
3420,Douglass St & 3 Ave,40.6802133,-73.98432695,2016,820
3421,Hoyt St & Warren St,40.6843549,-73.98901629,2016,419
3422,Columbia St & Degraw St,40.6859296,-74.00242364,2016,1157
3423,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,2016,1502
3424,E 106 St & Lexington Ave,40.791976,-73.945993,2016,190
3425,2 Ave  & E 104 St,40.7892105,-73.94370784,2016,925
3427,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,2016,5884
3428,8 Ave & W 16 St,40.740983,-74.001702,2016,3996
3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,2016,2713
3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,2016,506
3431,E 35 St & 3 Ave,40.746524,-73.977885,2016,1098
3434,W 88 St & West End Ave,40.79025417330419,-73.97718340158461,2016,1
3435,Grand St & Elizabeth St,40.718822,-73.99596,2016,24
3436,Greenwich St & Hubert St,40.721319,-74.010065,2016,22
